signal_date,effective_date,ticker,vcrf_state,floor_price,recognition_price,total_score,tradable_flag,signal_version,underwrite_score,realization_score,position_state,primary_type,sector_route,announcement_date,reject_reason
2025-07-31,2025-08-01,600758,REJECT,3.65,0.86,50.9,1,public_source_watchlist_v1,52.18,48.98,reject,compounder,core_resource,2025-07-31,
2025-07-31,2025-08-01,600019,REJECT,7.88,1.33,50.58,1,public_source_watchlist_v1,56.8,41.25,reject,compounder,core_resource,2025-07-31,
2025-07-31,2025-08-01,601065,REJECT,5.89,1.39,49.67,1,public_source_watchlist_v1,44.54,57.37,reject,cyclical,core_resource,2025-07-31,
2025-07-31,2025-08-01,600568,REJECT,0.78,1.15,47.34,0,public_source_watchlist_v1,47.34,47.35,reject,special_situation,financial_asset,2025-07-31,
2025-07-31,2025-08-01,603227,REJECT,3.95,0.73,47.15,1,public_source_watchlist_v1,45.15,50.15,reject,compounder,core_resource,2025-07-31,
2025-07-31,2025-08-01,002226,REJECT,3.1,0.66,44.36,1,public_source_watchlist_v1,41.2,49.09,reject,compounder,core_resource,2025-07-31,
2025-07-31,2025-08-01,002096,REJECT,4.62,1.34,43.3,1,public_source_watchlist_v1,39.65,48.78,reject,compounder,unknown,2025-07-31,
2025-07-31,2025-08-01,000425,REJECT,4.16,2.23,38.43,1,public_source_watchlist_v1,33.75,45.45,reject,compounder,rigid_shovel,2025-07-31,
2025-07-31,2025-08-01,603977,REJECT,3.94,0.84,35.65,1,public_source_watchlist_v1,26.42,49.5,reject,compounder,unknown,2025-07-31,debt wall coverage fails survival tripwire
2025-07-31,2025-08-01,600221,REJECT,0.04,0.04,34.7,1,public_source_watchlist_v1,26.4,47.16,reject,compounder,unknown,2025-07-31,debt wall coverage fails survival tripwire
2025-08-29,2025-09-01,600019,REJECT,7.9,2.67,50.58,1,public_source_watchlist_v1,56.8,41.25,reject,compounder,core_resource,2025-08-29,
2025-08-29,2025-09-01,600758,REJECT,3.61,0.13,50.43,1,public_source_watchlist_v1,52.18,47.8,reject,compounder,core_resource,2025-08-29,
2025-08-29,2025-09-01,601065,REJECT,5.8,2.76,49.42,1,public_source_watchlist_v1,44.54,56.75,reject,cyclical,core_resource,2025-08-29,
2025-08-29,2025-09-01,600568,REJECT,0.78,1.14,47.86,0,public_source_watchlist_v1,47.34,48.65,reject,special_situation,financial_asset,2025-08-29,
2025-08-29,2025-09-01,603227,REJECT,3.91,2.6,43.6,1,public_source_watchlist_v1,41.19,47.22,reject,compounder,core_resource,2025-08-29,
2025-08-29,2025-09-01,002096,REJECT,4.59,3.16,42.59,1,public_source_watchlist_v1,39.65,46.99,reject,compounder,unknown,2025-08-29,
2025-08-29,2025-09-01,002226,REJECT,3.13,1.93,42.52,1,public_source_watchlist_v1,41.2,44.5,reject,compounder,core_resource,2025-08-29,
2025-08-29,2025-09-01,000425,REJECT,4.16,2.23,37.31,1,public_source_watchlist_v1,33.75,42.65,reject,compounder,rigid_shovel,2025-08-29,
2025-08-29,2025-09-01,603977,REJECT,3.96,1.95,35.08,1,public_source_watchlist_v1,26.42,48.08,reject,compounder,unknown,2025-08-29,debt wall coverage fails survival tripwire
