round_id,tickers,round_final_value,portfolio_cagr,avg_stock_cagr,median_trade_irr,expectancy,mfe_mae_ratio,median_days_to_target,max_drawdown,win_rate,used_cash_ratio,peak_gross_exposure_ratio,target_hit_rate,floor_stop_rate,max_loss_stop_rate,state_reject_rate,exit_reason_counts,candidate_diagnostics,anomalies
1,"[""600036""]",1320847.99,0.0474713181175801,26.090172858964024,26.090172858964024,0.323399,90.64938465566902,,-0.04518998024957199,1.0,0.9984206181139301,0.9984206181139301,0.0,0.0,0.0,1.0,"{""state_reject"": 1}","[{""ticker"": ""600036"", ""underwrite_score"": 81.18, ""realization_score"": 70.9, ""candidate_rank"": 1.282937, ""expectation_error_score"": 0.12273, ""sleeve"": ""quality"", ""floor_price"": 29.33, ""recognition_price"": 43.02, ""vcrf_state"": ""ATTACK"", ""position_state"": ""attack"", ""primary_type"": ""compounder"", ""flow_stage"": ""trend""}]",[]
