round_id,tickers,round_final_value,portfolio_cagr,avg_stock_cagr,median_trade_irr,expectancy,mfe_mae_ratio,median_days_to_target,max_drawdown,win_rate,used_cash_ratio,peak_gross_exposure_ratio,target_hit_rate,floor_stop_rate,max_loss_stop_rate,state_reject_rate,exit_reason_counts,candidate_diagnostics,anomalies
1,"[""000627"", ""000042""]",1120338.1,0.019118888452460014,92.74925387132295,-0.1714842089541374,0.08135299999999997,0.8581522550170966,27.0,-0.13607010970171984,0.3333333333333333,0.499857804,0.499857804,0.3333333333333333,0.0,0.3333333333333333,0.0,"{""target_hit"": 1, ""max_loss_stop"": 1, ""end_of_data"": 1}","[{""ticker"": ""000627"", ""underwrite_score"": 89.29, ""realization_score"": 66.59, ""candidate_rank"": 3.652306, ""selection_rank"": 3.652306, ""expectation_error_score"": 6.067318, ""sleeve"": ""value_repair"", ""industry_group"": ""insurers"", ""sector_cycle_score"": 50.0, ""sector_cycle_state"": ""neutral"", ""idiosyncratic_override"": true, ""floor_price"": 3.76, ""recognition_price"": 5.51, ""vcrf_state"": ""ATTACK"", ""position_state"": ""attack"", ""primary_type"": ""turnaround"", ""flow_stage"": ""latent""}, {""ticker"": ""000042"", ""underwrite_score"": 89.77, ""realization_score"": 73.0, ""candidate_rank"": 3.637851, ""selection_rank"": 3.637851, ""expectation_error_score"": 4.890709, ""sleeve"": ""value_repair"", ""industry_group"": ""developers"", ""sector_cycle_score"": 50.0, ""sector_cycle_state"": ""neutral"", ""idiosyncratic_override"": true, ""floor_price"": 7.06, ""recognition_price"": 10.36, ""vcrf_state"": ""ATTACK"", ""position_state"": ""attack"", ""primary_type"": ""turnaround"", ""flow_stage"": ""ignition""}]",[]
2,"[""600048"", ""000001""]",1307426.41,0.04568980912031395,0.1464318364229147,-0.09865025344009293,0.06990255555555554,3.6336920367834087,,-0.25798089025932336,0.4444444444444444,0.9999094108371992,0.9999094108371992,0.0,0.0,0.5555555555555556,0.3333333333333333,"{""max_loss_stop"": 5, ""state_reject"": 3, ""end_of_data"": 1}","[{""ticker"": ""600048"", ""underwrite_score"": 91.22, ""realization_score"": 69.37, ""candidate_rank"": 3.348325, ""selection_rank"": 3.348325, ""expectation_error_score"": 3.624768, ""sleeve"": ""quality"", ""industry_group"": ""developers"", ""sector_cycle_score"": 50.0, ""sector_cycle_state"": ""neutral"", ""idiosyncratic_override"": false, ""floor_price"": 15.07, ""recognition_price"": 22.1, ""vcrf_state"": ""ATTACK"", ""position_state"": ""attack"", ""primary_type"": ""compounder"", ""flow_stage"": ""ignition""}, {""ticker"": ""000001"", ""underwrite_score"": 89.02, ""realization_score"": 67.87, ""candidate_rank"": 3.238263, ""selection_rank"": 3.238263, ""expectation_error_score"": 3.624768, ""sleeve"": ""quality"", ""industry_group"": ""banks"", ""sector_cycle_score"": 50.0, ""sector_cycle_state"": ""neutral"", ""idiosyncratic_override"": false, ""floor_price"": 21.87, ""recognition_price"": 32.08, ""vcrf_state"": ""ATTACK"", ""position_state"": ""attack"", ""primary_type"": ""compounder"", ""flow_stage"": ""ignition""}]","[""2021-12-01 000627 insufficient cash"", ""2022-01-04 000627 insufficient cash"", ""2022-02-07 000627 insufficient cash"", ""2022-03-01 000627 insufficient cash""]"
3,"[""000635"", ""600016""]",1152912.21,0.023998624117174794,34.784025715758226,-0.18497694699837214,0.039484624999999995,1.037294936454924,27.0,-0.14225306251914804,0.375,0.9996318711039067,0.9996318711039067,0.125,0.0,0.5,0.125,"{""max_loss_stop"": 4, ""end_of_data"": 2, ""target_hit"": 1, ""state_reject"": 1}","[{""ticker"": ""000635"", ""underwrite_score"": 81.07, ""realization_score"": 71.33, ""candidate_rank"": 3.088838, ""selection_rank"": 3.088838, ""expectation_error_score"": 3.959168, ""sleeve"": ""value_repair"", ""industry_group"": ""developers"", ""sector_cycle_score"": 50.0, ""sector_cycle_state"": ""neutral"", ""idiosyncratic_override"": true, ""floor_price"": 7.77, ""recognition_price"": 11.39, ""vcrf_state"": ""ATTACK"", ""position_state"": ""attack"", ""primary_type"": ""turnaround"", ""flow_stage"": ""ignition""}, {""ticker"": ""600016"", ""underwrite_score"": 89.42, ""realization_score"": 68.82, ""candidate_rank"": 2.931738, ""selection_rank"": 2.931738, ""expectation_error_score"": 1.482462, ""sleeve"": ""quality"", ""industry_group"": ""banks"", ""sector_cycle_score"": 50.0, ""sector_cycle_state"": ""neutral"", ""idiosyncratic_override"": false, ""floor_price"": 9.66, ""recognition_price"": 14.17, ""vcrf_state"": ""ATTACK"", ""position_state"": ""attack"", ""primary_type"": ""compounder"", ""flow_stage"": ""trend""}]","[""2022-05-05 000728 insufficient cash""]"
4,"[""000926"", ""601916""]",1307426.41,0.04568980912031395,0.1464318364229147,-0.09865025344009293,0.06990255555555554,3.6336920367834087,,-0.25798089025932336,0.4444444444444444,0.9999094108371992,0.9999094108371992,0.0,0.0,0.5555555555555556,0.3333333333333333,"{""max_loss_stop"": 5, ""state_reject"": 3, ""end_of_data"": 1}","[{""ticker"": ""000926"", ""underwrite_score"": 82.55, ""realization_score"": 67.39, ""candidate_rank"": 2.941782, ""selection_rank"": 2.941782, ""expectation_error_score"": 3.624768, ""sleeve"": ""quality"", ""industry_group"": ""developers"", ""sector_cycle_score"": 50.0, ""sector_cycle_state"": ""neutral"", ""idiosyncratic_override"": false, ""floor_price"": 6.86, ""recognition_price"": 10.05, ""vcrf_state"": ""ATTACK"", ""position_state"": ""attack"", ""primary_type"": ""compounder"", ""flow_stage"": ""ignition""}, {""ticker"": ""601916"", ""underwrite_score"": 89.23, ""realization_score"": 67.4, ""candidate_rank"": 2.825511, ""selection_rank"": 2.825511, ""expectation_error_score"": 1.315262, ""sleeve"": ""quality"", ""industry_group"": ""banks"", ""sector_cycle_score"": 50.0, ""sector_cycle_state"": ""neutral"", ""idiosyncratic_override"": false, ""floor_price"": 5.6, ""recognition_price"": 8.21, ""vcrf_state"": ""ATTACK"", ""position_state"": ""attack"", ""primary_type"": ""compounder"", ""flow_stage"": ""trend""}]","[""2021-12-01 000627 insufficient cash"", ""2022-01-04 000627 insufficient cash"", ""2022-02-07 000627 insufficient cash"", ""2022-03-01 000627 insufficient cash""]"
5,"[""600637"", ""000728""]",1307426.41,0.04568980912031395,0.1464318364229147,-0.09865025344009293,0.06990255555555554,3.6336920367834087,,-0.25798089025932336,0.4444444444444444,0.9999094108371992,0.9999094108371992,0.0,0.0,0.5555555555555556,0.3333333333333333,"{""max_loss_stop"": 5, ""state_reject"": 3, ""end_of_data"": 1}","[{""ticker"": ""600637"", ""underwrite_score"": 82.36, ""realization_score"": 69.1, ""candidate_rank"": 2.165592, ""selection_rank"": 2.165592, ""expectation_error_score"": -0.022337, ""sleeve"": ""quality"", ""industry_group"": ""developers"", ""sector_cycle_score"": 50.0, ""sector_cycle_state"": ""neutral"", ""idiosyncratic_override"": false, ""floor_price"": 7.73, ""recognition_price"": 11.34, ""vcrf_state"": ""ATTACK"", ""position_state"": ""attack"", ""primary_type"": ""compounder"", ""flow_stage"": ""trend""}, {""ticker"": ""000728"", ""underwrite_score"": 78.4, ""realization_score"": 67.87, ""candidate_rank"": 1.978845, ""selection_rank"": 1.978845, ""expectation_error_score"": -0.022337, ""sleeve"": ""quality"", ""industry_group"": ""banks"", ""sector_cycle_score"": 50.0, ""sector_cycle_state"": ""neutral"", ""idiosyncratic_override"": false, ""floor_price"": 6.79, ""recognition_price"": 9.96, ""vcrf_state"": ""ATTACK"", ""position_state"": ""attack"", ""primary_type"": ""compounder"", ""flow_stage"": ""trend""}]","[""2021-12-01 000627 insufficient cash"", ""2022-01-04 000627 insufficient cash"", ""2022-02-07 000627 insufficient cash"", ""2022-03-01 000627 insufficient cash""]"
