signal_date,effective_date,ticker,vcrf_state,floor_price,recognition_price,total_score,tradable_flag,signal_version,underwrite_score,realization_score,position_state,primary_type,sector_route,announcement_date,reject_reason
2019-02-28,2019-03-01,600276,REJECT,2.28,6.26,41.47,1,tushare_pit_v1,42.12,40.5,reject,compounder,unknown,2019-02-28,
2019-03-27,2019-03-28,600150,REJECT,8.64,4.55,47.74,1,tushare_pit_v1,50.8,43.15,reject,compounder,rigid_shovel,2019-03-27,
2019-03-29,2019-04-01,601088,REJECT,9.06,17.13,56.89,1,tushare_pit_v1,67.31,41.25,reject,compounder,core_resource,2019-03-29,
2019-03-29,2019-04-01,601333,REJECT,2.87,1.04,51.04,1,tushare_pit_v1,54.24,46.24,reject,compounder,unknown,2019-03-29,
2019-03-29,2019-04-01,603259,REJECT,4.57,7.78,48.47,1,tushare_pit_v1,49.27,47.27,reject,compounder,unknown,2019-03-29,
2019-03-29,2019-04-01,000858,REJECT,24.59,62.24,44.13,1,tushare_pit_v1,44.68,43.3,reject,compounder,consumer,2019-03-29,
2019-03-29,2019-04-01,600276,REJECT,2.28,6.28,41.47,1,tushare_pit_v1,42.12,40.5,reject,compounder,unknown,2019-03-29,
2019-03-29,2019-04-01,600036,REJECT,15.21,22.31,41.07,1,tushare_pit_v1,40.58,41.8,reject,compounder,financial_asset,2019-03-29,
2019-03-29,2019-04-01,000063,REJECT,4.91,-15.68,40.54,1,tushare_pit_v1,39.7,41.8,reject,compounder,unknown,2019-03-29,
2019-03-29,2019-04-01,601899,REJECT,1.33,1.9,39.84,1,tushare_pit_v1,38.9,41.25,reject,compounder,core_resource,2019-03-29,debt wall coverage fails survival tripwire
2019-03-29,2019-04-01,002594,REJECT,15.85,12.97,38.64,1,tushare_pit_v1,35.96,42.65,reject,compounder,rigid_shovel,2019-03-29,debt wall coverage fails survival tripwire
2019-04-30,2019-05-06,601333,REJECT,2.91,0.27,52.31,1,tushare_pit_v1,56.88,45.45,reject,compounder,unknown,2019-04-30,
2019-04-30,2019-05-06,601088,REJECT,9.42,3.7,51.99,1,tushare_pit_v1,58.81,41.75,reject,compounder,core_resource,2019-04-30,
2019-04-30,2019-05-06,601138,REJECT,1.0,3.46,50.34,1,tushare_pit_v1,50.8,49.65,reject,compounder,tech,2019-04-30,
2019-04-30,2019-05-06,300750,REJECT,6.27,2.79,49.54,1,tushare_pit_v1,51.14,47.13,reject,compounder,unknown,2019-04-30,
2019-04-30,2019-05-06,603259,REJECT,4.75,1.33,47.95,1,tushare_pit_v1,47.07,49.26,reject,compounder,unknown,2019-04-30,
2019-04-30,2019-05-06,600150,REJECT,8.65,0.03,47.53,1,tushare_pit_v1,44.25,52.44,reject,cyclical,rigid_shovel,2019-04-30,
2019-04-30,2019-05-06,002027,REJECT,0.57,0.57,47.35,1,tushare_pit_v1,48.85,45.09,reject,compounder,unknown,2019-04-30,
2019-04-30,2019-05-06,601225,REJECT,3.02,2.24,46.93,1,tushare_pit_v1,51.39,40.25,reject,compounder,core_resource,2019-04-30,
2019-04-30,2019-05-06,600809,REJECT,5.44,13.78,45.82,1,tushare_pit_v1,48.6,41.65,reject,compounder,consumer,2019-04-30,
2019-04-30,2019-05-06,300308,REJECT,5.06,1.36,45.21,1,tushare_pit_v1,46.55,43.19,reject,compounder,rigid_shovel,2019-04-30,
2019-04-30,2019-05-06,300760,REJECT,6.07,19.36,43.83,1,tushare_pit_v1,44.26,43.18,reject,compounder,tech,2019-04-30,
2019-04-30,2019-05-06,000858,REJECT,11.9,27.35,43.77,1,tushare_pit_v1,44.68,42.4,reject,compounder,consumer,2019-04-30,
2019-04-30,2019-05-06,300124,REJECT,1.89,0.85,42.71,1,tushare_pit_v1,42.69,42.75,reject,compounder,unknown,2019-04-30,
2019-04-30,2019-05-06,002371,REJECT,0.35,2.62,42.43,1,tushare_pit_v1,40.19,45.79,reject,compounder,tech,2019-04-30,
2019-04-30,2019-05-06,601919,REJECT,0.92,0.18,41.83,1,tushare_pit_v1,41.66,42.09,reject,compounder,rigid_shovel,2019-04-30,
2019-04-30,2019-05-06,600276,REJECT,2.36,1.84,41.67,1,tushare_pit_v1,42.12,41.0,reject,compounder,unknown,2019-04-30,
2019-04-30,2019-05-06,600438,REJECT,2.61,0.98,40.89,1,tushare_pit_v1,41.31,40.25,reject,compounder,unknown,2019-04-30,
2019-04-30,2019-05-06,600036,REJECT,15.94,23.38,40.75,1,tushare_pit_v1,40.58,41.0,reject,compounder,financial_asset,2019-04-30,
2019-04-30,2019-05-06,601899,REJECT,1.37,0.52,40.56,1,tushare_pit_v1,38.9,43.05,reject,compounder,core_resource,2019-04-30,debt wall coverage fails survival tripwire
2019-04-30,2019-05-06,000063,REJECT,5.0,-4.07,39.42,1,tushare_pit_v1,36.84,43.3,reject,compounder,unknown,2019-04-30,
2019-04-30,2019-05-06,002594,REJECT,16.23,3.5,38.24,1,tushare_pit_v1,35.96,41.65,reject,compounder,rigid_shovel,2019-04-30,debt wall coverage fails survival tripwire
2019-04-30,2019-05-06,002050,REJECT,1.68,0.85,37.2,1,tushare_pit_v1,34.85,40.72,reject,compounder,unknown,2019-04-30,
2019-04-30,2019-05-06,002475,REJECT,1.7,0.96,35.44,1,tushare_pit_v1,32.24,40.25,reject,compounder,unknown,2019-04-30,debt wall coverage fails survival tripwire
2019-05-31,2019-06-03,601088,HARVEST,9.42,3.7,55.38,1,tushare_pit_v1,64.56,41.62,harvest,compounder,core_resource,2019-05-31,
2019-05-31,2019-06-03,601333,REJECT,2.91,0.27,51.98,1,tushare_pit_v1,56.88,44.64,reject,compounder,unknown,2019-05-31,
2019-05-31,2019-06-03,300750,REJECT,6.27,2.79,50.04,1,tushare_pit_v1,51.14,48.39,reject,compounder,unknown,2019-05-31,
2019-05-31,2019-06-03,601138,REJECT,1.0,3.44,49.9,1,tushare_pit_v1,50.8,48.56,reject,compounder,tech,2019-05-31,
2019-05-31,2019-06-03,601225,REJECT,3.02,2.24,47.57,1,tushare_pit_v1,51.39,41.84,reject,compounder,core_resource,2019-05-31,
2019-05-31,2019-06-03,600150,REJECT,8.7,0.03,47.2,1,tushare_pit_v1,44.25,51.62,reject,cyclical,rigid_shovel,2019-05-31,
2019-05-31,2019-06-03,002027,REJECT,0.57,0.57,46.35,1,tushare_pit_v1,48.85,42.59,reject,compounder,unknown,2019-05-31,
2019-05-31,2019-06-03,300308,REJECT,5.06,1.36,46.18,1,tushare_pit_v1,46.55,45.62,reject,compounder,rigid_shovel,2019-05-31,
2019-05-31,2019-06-03,600809,REJECT,5.41,13.69,45.82,1,tushare_pit_v1,48.6,41.65,reject,compounder,consumer,2019-05-31,
2019-05-31,2019-06-03,603259,REJECT,4.75,1.33,45.37,1,tushare_pit_v1,47.07,42.82,reject,compounder,unknown,2019-05-31,
2019-05-31,2019-06-03,000858,REJECT,11.9,27.35,43.77,1,tushare_pit_v1,44.68,42.4,reject,compounder,consumer,2019-05-31,
2019-05-31,2019-06-03,300760,REJECT,6.11,19.49,43.74,1,tushare_pit_v1,44.26,42.97,reject,compounder,tech,2019-05-31,
2019-05-31,2019-06-03,002371,REJECT,0.35,2.62,42.15,1,tushare_pit_v1,40.19,45.09,reject,compounder,tech,2019-05-31,
2019-05-31,2019-06-03,601919,REJECT,0.92,0.18,41.88,1,tushare_pit_v1,41.66,42.2,reject,compounder,rigid_shovel,2019-05-31,
2019-05-31,2019-06-03,600276,REJECT,2.36,1.84,41.67,1,tushare_pit_v1,42.12,41.0,reject,compounder,unknown,2019-05-31,
2019-05-31,2019-06-03,300124,REJECT,1.89,0.85,41.54,1,tushare_pit_v1,42.69,39.82,reject,compounder,unknown,2019-05-31,
2019-05-31,2019-06-03,600438,REJECT,2.64,0.99,40.89,1,tushare_pit_v1,41.31,40.25,reject,compounder,unknown,2019-05-31,
2019-05-31,2019-06-03,600036,REJECT,15.94,23.38,40.75,1,tushare_pit_v1,40.58,41.0,reject,compounder,financial_asset,2019-05-31,
2019-05-31,2019-06-03,601899,REJECT,1.37,0.52,40.08,1,tushare_pit_v1,38.9,41.84,reject,compounder,core_resource,2019-05-31,debt wall coverage fails survival tripwire
2019-05-31,2019-06-03,000063,REJECT,5.0,-4.07,39.42,1,tushare_pit_v1,36.84,43.3,reject,compounder,unknown,2019-05-31,
2019-05-31,2019-06-03,002594,REJECT,16.23,3.5,38.88,1,tushare_pit_v1,35.96,43.25,reject,compounder,rigid_shovel,2019-05-31,debt wall coverage fails survival tripwire
2019-05-31,2019-06-03,002050,REJECT,1.71,0.87,38.44,1,tushare_pit_v1,34.85,43.83,reject,compounder,unknown,2019-05-31,
2019-05-31,2019-06-03,002475,REJECT,1.7,0.96,37.16,1,tushare_pit_v1,32.24,44.55,reject,compounder,unknown,2019-05-31,debt wall coverage fails survival tripwire
2019-06-28,2019-07-01,601333,REJECT,2.91,0.27,51.94,1,tushare_pit_v1,56.88,44.53,reject,compounder,unknown,2019-06-28,
2019-06-28,2019-07-01,601088,REJECT,9.42,3.7,51.39,1,tushare_pit_v1,58.81,40.25,reject,compounder,core_resource,2019-06-28,
2019-06-28,2019-07-01,601138,REJECT,1.01,3.47,49.96,1,tushare_pit_v1,50.8,48.71,reject,compounder,tech,2019-06-28,
2019-06-28,2019-07-01,300750,REJECT,6.27,2.79,49.27,1,tushare_pit_v1,51.14,46.46,reject,compounder,unknown,2019-06-28,
2019-06-28,2019-07-01,600150,REJECT,8.7,0.03,48.2,1,tushare_pit_v1,49.7,45.95,reject,compounder,rigid_shovel,2019-06-28,
2019-06-28,2019-07-01,002027,REJECT,0.57,0.57,47.19,1,tushare_pit_v1,48.85,44.71,reject,compounder,unknown,2019-06-28,
2019-06-28,2019-07-01,601225,REJECT,3.02,2.24,46.36,1,tushare_pit_v1,51.39,38.82,reject,compounder,core_resource,2019-06-28,
2019-06-28,2019-07-01,600809,REJECT,5.41,13.69,45.82,1,tushare_pit_v1,48.6,41.65,reject,compounder,consumer,2019-06-28,
2019-06-28,2019-07-01,300308,REJECT,5.08,1.36,45.74,1,tushare_pit_v1,46.55,44.52,reject,compounder,rigid_shovel,2019-06-28,
2019-06-28,2019-07-01,603259,REJECT,4.75,1.33,45.46,1,tushare_pit_v1,47.07,43.05,reject,compounder,unknown,2019-06-28,
2019-06-28,2019-07-01,000858,REJECT,12.1,27.83,43.77,1,tushare_pit_v1,44.68,42.4,reject,compounder,consumer,2019-06-28,
2019-06-28,2019-07-01,300760,REJECT,6.11,19.49,43.55,1,tushare_pit_v1,44.26,42.48,reject,compounder,tech,2019-06-28,
2019-06-28,2019-07-01,601919,REJECT,0.92,0.18,41.88,1,tushare_pit_v1,41.66,42.2,reject,compounder,rigid_shovel,2019-06-28,
2019-06-28,2019-07-01,600276,REJECT,2.36,1.84,41.67,1,tushare_pit_v1,42.12,41.0,reject,compounder,unknown,2019-06-28,
2019-06-28,2019-07-01,002371,REJECT,0.35,2.62,41.55,1,tushare_pit_v1,40.19,43.58,reject,compounder,tech,2019-06-28,
2019-06-28,2019-07-01,600438,REJECT,2.64,0.99,41.52,1,tushare_pit_v1,41.31,41.84,reject,compounder,unknown,2019-06-28,
2019-06-28,2019-07-01,300124,REJECT,1.89,0.85,41.17,1,tushare_pit_v1,42.69,38.88,reject,compounder,unknown,2019-06-28,
2019-06-28,2019-07-01,600036,REJECT,15.94,23.38,40.75,1,tushare_pit_v1,40.58,41.0,reject,compounder,financial_asset,2019-06-28,
2019-06-28,2019-07-01,601899,REJECT,1.37,0.52,40.44,1,tushare_pit_v1,38.9,42.75,reject,compounder,core_resource,2019-06-28,debt wall coverage fails survival tripwire
2019-06-28,2019-07-01,000063,REJECT,5.0,-4.07,39.42,1,tushare_pit_v1,36.84,43.3,reject,compounder,unknown,2019-06-28,
2019-06-28,2019-07-01,002594,REJECT,16.23,3.5,38.88,1,tushare_pit_v1,35.96,43.25,reject,compounder,rigid_shovel,2019-06-28,debt wall coverage fails survival tripwire
2019-06-28,2019-07-01,002050,REJECT,1.71,0.87,37.8,1,tushare_pit_v1,34.85,42.22,reject,compounder,unknown,2019-06-28,
2019-06-28,2019-07-01,002475,REJECT,1.7,0.96,35.44,1,tushare_pit_v1,32.24,40.25,reject,compounder,unknown,2019-06-28,debt wall coverage fails survival tripwire
2019-07-31,2019-08-01,601088,HARVEST,9.84,3.86,54.26,1,tushare_pit_v1,64.56,38.82,harvest,compounder,core_resource,2019-07-31,
2019-07-31,2019-08-01,601333,REJECT,2.91,0.27,51.84,1,tushare_pit_v1,56.88,44.27,reject,compounder,unknown,2019-07-31,
2019-07-31,2019-08-01,601138,REJECT,1.01,3.47,49.15,1,tushare_pit_v1,50.8,46.68,reject,compounder,tech,2019-07-31,
2019-07-31,2019-08-01,300750,REJECT,6.28,2.79,47.9,1,tushare_pit_v1,51.14,43.05,reject,compounder,unknown,2019-07-31,
2019-07-31,2019-08-01,600150,REJECT,8.7,0.03,47.6,1,tushare_pit_v1,49.7,44.45,reject,compounder,rigid_shovel,2019-07-31,
2019-07-31,2019-08-01,002027,REJECT,0.59,0.58,47.19,1,tushare_pit_v1,48.85,44.71,reject,compounder,unknown,2019-07-31,
2019-07-31,2019-08-01,601225,REJECT,3.13,2.33,46.36,1,tushare_pit_v1,51.39,38.82,reject,compounder,core_resource,2019-07-31,
2019-07-31,2019-08-01,600809,REJECT,5.41,13.69,45.34,1,tushare_pit_v1,48.6,40.45,reject,compounder,consumer,2019-07-31,
2019-07-31,2019-08-01,300308,REJECT,5.08,1.36,45.14,1,tushare_pit_v1,46.55,43.02,reject,compounder,rigid_shovel,2019-07-31,
2019-07-31,2019-08-01,603259,REJECT,4.78,1.34,44.94,1,tushare_pit_v1,47.07,41.75,reject,compounder,unknown,2019-07-31,
2019-07-31,2019-08-01,000858,REJECT,12.1,27.83,43.77,1,tushare_pit_v1,44.68,42.4,reject,compounder,consumer,2019-07-31,
2019-07-31,2019-08-01,300760,REJECT,6.11,19.49,43.6,1,tushare_pit_v1,44.26,42.62,reject,compounder,tech,2019-07-31,
2019-07-31,2019-08-01,002371,REJECT,0.35,2.63,41.78,1,tushare_pit_v1,40.19,44.16,reject,compounder,tech,2019-07-31,
2019-07-31,2019-08-01,600438,REJECT,2.64,0.99,41.52,1,tushare_pit_v1,41.31,41.84,reject,compounder,unknown,2019-07-31,
2019-07-31,2019-08-01,600276,REJECT,2.36,1.84,41.19,1,tushare_pit_v1,42.12,39.8,reject,compounder,unknown,2019-07-31,
2019-07-31,2019-08-01,300124,REJECT,1.91,0.85,41.17,1,tushare_pit_v1,42.69,38.88,reject,compounder,unknown,2019-07-31,
2019-07-31,2019-08-01,601919,REJECT,0.92,0.18,40.58,1,tushare_pit_v1,35.13,48.76,reject,cyclical,rigid_shovel,2019-07-31,
2019-07-31,2019-08-01,600036,REJECT,16.37,24.0,40.27,1,tushare_pit_v1,40.58,39.8,reject,compounder,financial_asset,2019-07-31,
2019-07-31,2019-08-01,601899,REJECT,1.4,0.53,38.96,1,tushare_pit_v1,38.9,39.05,reject,compounder,core_resource,2019-07-31,debt wall coverage fails survival tripwire
2019-07-31,2019-08-01,000063,REJECT,5.0,-4.07,38.94,1,tushare_pit_v1,36.84,42.09,reject,compounder,unknown,2019-07-31,
2019-07-31,2019-08-01,002594,REJECT,16.27,3.51,38.88,1,tushare_pit_v1,35.96,43.25,reject,compounder,rigid_shovel,2019-07-31,debt wall coverage fails survival tripwire
2019-07-31,2019-08-01,002050,REJECT,1.71,0.87,37.7,1,tushare_pit_v1,34.85,41.97,reject,compounder,unknown,2019-07-31,
2019-07-31,2019-08-01,002475,REJECT,1.7,0.97,35.44,1,tushare_pit_v1,32.24,40.25,reject,compounder,unknown,2019-07-31,debt wall coverage fails survival tripwire
2019-08-30,2019-09-02,601088,HARVEST,9.68,9.89,54.06,1,tushare_pit_v1,64.56,38.32,harvest,compounder,core_resource,2019-08-30,
2019-08-30,2019-09-02,601333,REJECT,2.96,1.03,52.29,1,tushare_pit_v1,56.88,45.41,reject,compounder,unknown,2019-08-30,
2019-08-30,2019-09-02,601138,REJECT,1.92,6.52,48.51,1,tushare_pit_v1,48.6,48.38,reject,compounder,tech,2019-08-30,
2019-08-30,2019-09-02,300750,REJECT,6.35,5.44,47.9,1,tushare_pit_v1,51.14,43.05,reject,compounder,unknown,2019-08-30,
2019-08-30,2019-09-02,600150,REJECT,8.64,0.42,47.78,1,tushare_pit_v1,50.8,43.25,reject,compounder,rigid_shovel,2019-08-30,
2019-08-30,2019-09-02,002027,REJECT,0.53,0.85,47.1,1,tushare_pit_v1,50.61,41.84,reject,compounder,unknown,2019-08-30,
2019-08-30,2019-09-02,300308,REJECT,5.12,3.07,46.23,1,tushare_pit_v1,47.65,44.11,reject,compounder,rigid_shovel,2019-08-30,
2019-08-30,2019-09-02,601225,REJECT,3.15,5.27,46.16,1,tushare_pit_v1,51.39,38.32,reject,compounder,core_resource,2019-08-30,
2019-08-30,2019-09-02,603259,REJECT,4.61,3.66,45.8,1,tushare_pit_v1,48.17,42.25,reject,compounder,unknown,2019-08-30,
2019-08-30,2019-09-02,600809,REJECT,7.41,18.76,45.34,1,tushare_pit_v1,48.6,40.45,reject,compounder,consumer,2019-08-30,
2019-08-30,2019-09-02,000858,REJECT,12.1,27.83,43.77,1,tushare_pit_v1,44.68,42.4,reject,compounder,consumer,2019-08-30,
2019-08-30,2019-09-02,002475,REJECT,1.77,2.21,43.57,1,tushare_pit_v1,44.78,41.75,reject,compounder,unknown,2019-08-30,
2019-08-30,2019-09-02,300760,REJECT,14.39,41.63,43.45,1,tushare_pit_v1,44.26,42.24,reject,compounder,tech,2019-08-30,
2019-08-30,2019-09-02,300124,REJECT,1.9,1.83,41.83,1,tushare_pit_v1,43.79,38.88,reject,compounder,unknown,2019-08-30,
2019-08-30,2019-09-02,600276,REJECT,2.52,3.72,41.67,1,tushare_pit_v1,42.12,41.0,reject,compounder,unknown,2019-08-30,
2019-08-30,2019-09-02,002371,REJECT,2.23,6.14,41.18,1,tushare_pit_v1,40.19,42.67,reject,compounder,tech,2019-08-30,
2019-08-30,2019-09-02,600036,REJECT,16.42,24.08,40.75,1,tushare_pit_v1,40.58,41.0,reject,compounder,financial_asset,2019-08-30,
2019-08-30,2019-09-02,601919,REJECT,0.92,0.18,40.1,1,tushare_pit_v1,35.13,47.56,reject,cyclical,rigid_shovel,2019-08-30,
2019-08-30,2019-09-02,601899,REJECT,1.38,0.96,39.24,1,tushare_pit_v1,38.9,39.75,reject,compounder,core_resource,2019-08-30,debt wall coverage fails survival tripwire
2019-08-30,2019-09-02,002594,REJECT,16.33,6.81,39.16,1,tushare_pit_v1,35.96,43.95,reject,compounder,rigid_shovel,2019-08-30,debt wall coverage fails survival tripwire
2019-08-30,2019-09-02,000063,REJECT,5.12,3.28,38.7,1,tushare_pit_v1,36.84,41.5,reject,compounder,unknown,2019-08-30,
2019-08-30,2019-09-02,002050,REJECT,1.69,1.82,38.33,1,tushare_pit_v1,35.95,41.89,reject,compounder,unknown,2019-08-30,
2019-08-30,2019-09-02,600438,REJECT,2.69,2.7,35.8,1,tushare_pit_v1,30.97,43.05,reject,compounder,unknown,2019-08-30,debt wall coverage fails survival tripwire
2019-09-30,2019-10-08,601088,HARVEST,9.68,9.89,54.54,1,tushare_pit_v1,64.56,39.52,harvest,compounder,core_resource,2019-09-30,
2019-09-30,2019-10-08,601333,HARVEST,2.96,1.03,54.46,1,tushare_pit_v1,60.48,45.44,harvest,compounder,unknown,2019-09-30,
2019-09-30,2019-10-08,300750,REJECT,6.31,5.4,48.5,1,tushare_pit_v1,51.14,44.55,reject,compounder,unknown,2019-09-30,
2019-09-30,2019-10-08,601138,REJECT,1.92,6.52,48.47,1,tushare_pit_v1,48.6,48.28,reject,compounder,tech,2019-09-30,
2019-09-30,2019-10-08,002027,REJECT,0.53,0.85,47.95,1,tushare_pit_v1,50.61,43.96,reject,compounder,unknown,2019-09-30,
2019-09-30,2019-10-08,300308,REJECT,5.12,3.07,47.29,1,tushare_pit_v1,47.65,46.74,reject,compounder,rigid_shovel,2019-09-30,
2019-09-30,2019-10-08,600150,REJECT,8.64,0.42,46.84,1,tushare_pit_v1,45.5,48.84,reject,cyclical,rigid_shovel,2019-09-30,
2019-09-30,2019-10-08,601225,REJECT,3.15,5.27,46.16,1,tushare_pit_v1,51.39,38.32,reject,compounder,core_resource,2019-09-30,
2019-09-30,2019-10-08,600809,REJECT,7.41,18.76,45.82,1,tushare_pit_v1,48.6,41.65,reject,compounder,consumer,2019-09-30,
2019-09-30,2019-10-08,603259,REJECT,4.61,3.66,45.4,1,tushare_pit_v1,48.17,41.25,reject,compounder,unknown,2019-09-30,
2019-09-30,2019-10-08,002475,REJECT,1.77,2.21,43.79,1,tushare_pit_v1,44.78,42.3,reject,compounder,unknown,2019-09-30,
2019-09-30,2019-10-08,000858,REJECT,17.45,43.57,43.77,1,tushare_pit_v1,44.68,42.4,reject,compounder,consumer,2019-09-30,
2019-09-30,2019-10-08,300760,REJECT,14.39,41.63,43.48,1,tushare_pit_v1,44.26,42.32,reject,compounder,tech,2019-09-30,
2019-09-30,2019-10-08,601919,REJECT,0.93,0.63,43.42,1,tushare_pit_v1,42.76,44.4,reject,compounder,rigid_shovel,2019-09-30,
2019-09-30,2019-10-08,300124,REJECT,1.9,1.83,42.31,1,tushare_pit_v1,43.79,40.08,reject,compounder,unknown,2019-09-30,
2019-09-30,2019-10-08,002371,REJECT,2.23,6.14,41.73,1,tushare_pit_v1,40.19,44.05,reject,compounder,tech,2019-09-30,
2019-09-30,2019-10-08,600276,REJECT,2.52,3.72,41.67,1,tushare_pit_v1,42.12,41.0,reject,compounder,unknown,2019-09-30,
2019-09-30,2019-10-08,600036,REJECT,16.42,24.08,41.27,1,tushare_pit_v1,40.58,42.3,reject,compounder,financial_asset,2019-09-30,
2019-09-30,2019-10-08,601899,REJECT,1.38,0.96,39.88,1,tushare_pit_v1,38.9,41.34,reject,compounder,core_resource,2019-09-30,debt wall coverage fails survival tripwire
2019-09-30,2019-10-08,000063,REJECT,5.12,3.28,39.22,1,tushare_pit_v1,36.84,42.8,reject,compounder,unknown,2019-09-30,
2019-09-30,2019-10-08,002594,REJECT,16.33,6.81,39.16,1,tushare_pit_v1,35.96,43.95,reject,compounder,rigid_shovel,2019-09-30,debt wall coverage fails survival tripwire
2019-09-30,2019-10-08,002050,REJECT,1.69,1.82,38.0,1,tushare_pit_v1,35.95,41.08,reject,compounder,unknown,2019-09-30,
2019-09-30,2019-10-08,600438,REJECT,2.69,2.7,35.8,1,tushare_pit_v1,30.97,43.05,reject,compounder,unknown,2019-09-30,debt wall coverage fails survival tripwire
2019-10-31,2019-11-01,601088,REJECT,10.02,15.11,58.2,1,tushare_pit_v1,69.66,41.02,reject,compounder,core_resource,2019-10-31,
2019-10-31,2019-11-01,601333,HARVEST,2.97,1.18,54.46,1,tushare_pit_v1,60.48,45.43,harvest,compounder,unknown,2019-10-31,
2019-10-31,2019-11-01,601225,REJECT,3.36,7.95,50.34,1,tushare_pit_v1,56.49,41.12,reject,compounder,core_resource,2019-10-31,
2019-10-31,2019-11-01,300750,REJECT,6.74,8.42,48.55,1,tushare_pit_v1,51.14,44.66,reject,compounder,unknown,2019-10-31,
2019-10-31,2019-11-01,002027,REJECT,0.56,0.75,47.99,1,tushare_pit_v1,50.61,44.05,reject,compounder,unknown,2019-10-31,
2019-10-31,2019-11-01,601138,REJECT,3.57,10.78,47.56,1,tushare_pit_v1,49.7,44.35,reject,compounder,tech,2019-10-31,
2019-10-31,2019-11-01,300308,REJECT,5.34,4.71,47.26,1,tushare_pit_v1,50.51,42.38,reject,compounder,rigid_shovel,2019-10-31,
2019-10-31,2019-11-01,603259,REJECT,4.47,5.76,46.06,1,tushare_pit_v1,49.27,41.25,reject,compounder,unknown,2019-10-31,
2019-10-31,2019-11-01,600809,REJECT,10.56,26.74,45.62,1,tushare_pit_v1,48.6,41.15,reject,compounder,consumer,2019-10-31,
2019-10-31,2019-11-01,600150,REJECT,8.67,0.8,44.67,1,tushare_pit_v1,45.5,43.43,reject,cyclical,rigid_shovel,2019-10-31,
2019-10-31,2019-11-01,002475,REJECT,1.94,4.05,44.25,1,tushare_pit_v1,45.88,41.8,reject,compounder,unknown,2019-10-31,
2019-10-31,2019-11-01,300760,REJECT,22.3,62.8,43.69,1,tushare_pit_v1,44.26,42.84,reject,compounder,tech,2019-10-31,
2019-10-31,2019-11-01,000858,REJECT,23.45,59.35,43.09,1,tushare_pit_v1,44.68,40.7,reject,compounder,consumer,2019-10-31,
2019-10-31,2019-11-01,300124,REJECT,1.98,2.67,42.11,1,tushare_pit_v1,43.79,39.58,reject,compounder,unknown,2019-10-31,
2019-10-31,2019-11-01,601919,REJECT,0.97,0.98,42.11,1,tushare_pit_v1,40.88,43.96,reject,cyclical,rigid_shovel,2019-10-31,
2019-10-31,2019-11-01,600276,REJECT,2.68,6.1,41.47,1,tushare_pit_v1,42.12,40.5,reject,compounder,unknown,2019-10-31,
2019-10-31,2019-11-01,002050,REJECT,1.76,2.69,40.64,1,tushare_pit_v1,41.01,40.08,reject,compounder,unknown,2019-10-31,
2019-10-31,2019-11-01,600036,REJECT,17.24,25.29,40.55,1,tushare_pit_v1,40.58,40.5,reject,compounder,financial_asset,2019-10-31,
2019-10-31,2019-11-01,000063,REJECT,5.67,4.72,40.2,1,tushare_pit_v1,40.8,39.3,reject,compounder,unknown,2019-10-31,
2019-10-31,2019-11-01,601899,REJECT,1.4,1.43,39.79,1,tushare_pit_v1,38.9,41.12,reject,compounder,core_resource,2019-10-31,debt wall coverage fails survival tripwire
2019-10-31,2019-11-01,002371,REJECT,3.81,10.69,37.97,1,tushare_pit_v1,34.91,42.55,reject,compounder,tech,2019-10-31,debt wall coverage fails survival tripwire
2019-10-31,2019-11-01,600438,REJECT,2.82,4.89,35.6,1,tushare_pit_v1,30.97,42.55,reject,compounder,unknown,2019-10-31,debt wall coverage fails survival tripwire
2019-10-31,2019-11-01,002594,REJECT,16.36,9.83,34.14,1,tushare_pit_v1,28.56,42.5,reject,cyclical,rigid_shovel,2019-10-31,debt wall coverage fails survival tripwire
2019-11-29,2019-12-02,601088,READY,10.02,15.11,62.82,1,tushare_pit_v1,74.26,45.65,ready,compounder,core_resource,2019-11-29,
2019-11-29,2019-12-02,601333,HARVEST,2.97,1.18,54.42,1,tushare_pit_v1,60.48,45.32,harvest,compounder,unknown,2019-11-29,
2019-11-29,2019-12-02,601225,REJECT,3.36,7.95,50.82,1,tushare_pit_v1,56.49,42.32,reject,compounder,core_resource,2019-11-29,
2019-11-29,2019-12-02,300750,REJECT,6.74,8.42,47.58,1,tushare_pit_v1,51.14,42.25,reject,compounder,unknown,2019-11-29,
2019-11-29,2019-12-02,002027,REJECT,0.56,0.75,47.39,1,tushare_pit_v1,50.61,42.55,reject,compounder,unknown,2019-11-29,
2019-11-29,2019-12-02,601138,REJECT,3.57,10.77,47.27,1,tushare_pit_v1,49.7,43.63,reject,compounder,tech,2019-11-29,
2019-11-29,2019-12-02,300308,REJECT,5.34,4.71,47.26,1,tushare_pit_v1,50.51,42.38,reject,compounder,rigid_shovel,2019-11-29,
2019-11-29,2019-12-02,603259,REJECT,4.47,5.76,47.18,1,tushare_pit_v1,49.27,44.05,reject,compounder,unknown,2019-11-29,
2019-11-29,2019-12-02,600809,REJECT,10.56,26.74,45.62,1,tushare_pit_v1,48.6,41.15,reject,compounder,consumer,2019-11-29,
2019-11-29,2019-12-02,600150,REJECT,8.67,0.8,44.76,1,tushare_pit_v1,45.5,43.65,reject,cyclical,rigid_shovel,2019-11-29,
2019-11-29,2019-12-02,000858,REJECT,23.45,59.35,44.21,1,tushare_pit_v1,44.68,43.5,reject,compounder,consumer,2019-11-29,
