signal_date,effective_date,ticker,vcrf_state,floor_price,recognition_price,total_score,tradable_flag,signal_version,underwrite_score,realization_score,position_state,primary_type,sector_route,announcement_date,reject_reason
2020-08-31,2020-09-01,600348,READY,4.26,4.84,60.96,1,tushare_pit_v1,70.3,46.94,ready,compounder,core_resource,2020-08-31,
2020-08-31,2020-09-01,600328,REJECT,3.69,6.76,46.24,1,tushare_pit_v1,43.38,50.53,reject,compounder,core_resource,2020-08-31,debt wall coverage fails survival tripwire
2020-08-31,2020-09-01,600893,REJECT,9.47,9.81,38.71,1,tushare_pit_v1,34.08,45.65,reject,compounder,core_military,2020-08-31,debt wall coverage fails survival tripwire
2020-09-30,2020-10-09,600348,READY,4.26,4.84,60.96,1,tushare_pit_v1,70.3,46.94,ready,compounder,core_resource,2020-09-30,
2020-09-30,2020-10-09,600328,REJECT,3.76,6.89,48.49,1,tushare_pit_v1,49.13,47.53,reject,compounder,core_resource,2020-09-30,debt wall coverage fails survival tripwire
2020-09-30,2020-10-09,600893,REJECT,7.99,8.28,37.47,1,tushare_pit_v1,34.08,42.55,reject,compounder,core_military,2020-09-30,debt wall coverage fails survival tripwire
2020-10-30,2020-11-02,600348,READY,4.53,4.84,64.64,1,tushare_pit_v1,75.4,48.49,ready,compounder,core_resource,2020-10-30,
2020-10-30,2020-11-02,600328,REJECT,3.78,6.89,50.48,1,tushare_pit_v1,47.63,54.75,reject,cyclical,core_resource,2020-10-30,debt wall coverage fails survival tripwire
2020-10-30,2020-11-02,600893,REJECT,9.89,8.28,37.83,1,tushare_pit_v1,34.08,43.46,reject,compounder,core_military,2020-10-30,debt wall coverage fails survival tripwire
2020-11-30,2020-12-01,600348,READY,4.53,4.84,60.28,1,tushare_pit_v1,70.3,45.26,ready,compounder,core_resource,2020-11-30,
2020-11-30,2020-12-01,600328,REJECT,3.78,6.89,49.12,1,tushare_pit_v1,42.63,58.85,reject,cyclical,core_resource,2020-11-30,debt wall coverage fails survival tripwire
2020-11-30,2020-12-01,600893,REJECT,9.89,8.28,37.47,1,tushare_pit_v1,34.08,42.55,reject,compounder,core_military,2020-11-30,debt wall coverage fails survival tripwire
2020-12-31,2021-01-04,600348,READY,4.53,4.84,60.24,1,tushare_pit_v1,70.3,45.14,ready,compounder,core_resource,2020-12-31,
2020-12-31,2021-01-04,600328,REJECT,3.78,6.89,47.48,1,tushare_pit_v1,42.63,54.75,reject,cyclical,core_resource,2020-12-31,debt wall coverage fails survival tripwire
2020-12-31,2021-01-04,600893,REJECT,9.89,8.28,36.35,1,tushare_pit_v1,34.08,39.75,reject,compounder,core_military,2020-12-31,debt wall coverage fails survival tripwire
2021-01-29,2021-02-01,600348,READY,4.53,4.84,64.02,1,tushare_pit_v1,75.4,46.94,ready,compounder,core_resource,2021-01-29,
2021-01-29,2021-02-01,600328,REJECT,3.78,6.89,48.2,1,tushare_pit_v1,42.63,56.55,reject,cyclical,core_resource,2021-01-29,debt wall coverage fails survival tripwire
2021-01-29,2021-02-01,600893,REJECT,9.89,8.28,38.77,1,tushare_pit_v1,34.08,45.8,reject,compounder,core_military,2021-01-29,debt wall coverage fails survival tripwire
2021-02-26,2021-03-01,600348,READY,4.53,4.84,63.53,1,tushare_pit_v1,75.4,45.72,ready,compounder,core_resource,2021-02-26,
2021-02-26,2021-03-01,600328,REJECT,3.78,6.89,46.88,1,tushare_pit_v1,43.38,52.13,reject,compounder,core_resource,2021-02-26,debt wall coverage fails survival tripwire
2021-02-26,2021-03-01,600893,REJECT,9.89,8.28,38.28,1,tushare_pit_v1,34.08,44.59,reject,compounder,core_military,2021-02-26,debt wall coverage fails survival tripwire
2021-03-31,2021-04-01,600348,READY,4.53,4.84,63.95,1,tushare_pit_v1,75.4,46.78,ready,compounder,core_resource,2021-03-31,
2021-03-31,2021-04-01,600893,REJECT,10.02,9.06,48.87,1,tushare_pit_v1,49.92,47.3,reject,compounder,core_military,2021-03-31,
2021-03-31,2021-04-01,600328,REJECT,3.78,6.89,46.64,1,tushare_pit_v1,43.38,51.53,reject,compounder,core_resource,2021-03-31,debt wall coverage fails survival tripwire
2021-04-30,2021-05-06,600348,REJECT,4.33,4.28,59.19,1,tushare_pit_v1,69.2,44.18,reject,compounder,core_resource,2021-04-30,
2021-04-30,2021-05-06,600893,REJECT,10.03,9.06,46.27,1,tushare_pit_v1,45.52,47.4,reject,compounder,core_military,2021-04-30,
2021-04-30,2021-05-06,600328,REJECT,4.1,5.92,44.72,1,tushare_pit_v1,43.38,46.73,reject,compounder,core_resource,2021-04-30,debt wall coverage fails survival tripwire
2021-05-31,2021-06-01,600348,REJECT,4.33,4.28,60.16,1,tushare_pit_v1,69.2,46.59,reject,compounder,core_resource,2021-05-31,
2021-05-31,2021-06-01,600893,REJECT,10.03,9.06,45.6,1,tushare_pit_v1,45.52,45.71,reject,compounder,core_military,2021-05-31,
2021-05-31,2021-06-01,600328,REJECT,4.1,5.92,42.77,1,tushare_pit_v1,38.78,48.76,reject,compounder,core_resource,2021-05-31,debt wall coverage fails survival tripwire
2021-06-30,2021-07-01,600348,REJECT,4.33,4.28,57.75,1,tushare_pit_v1,65.75,45.76,reject,compounder,core_resource,2021-06-30,
2021-06-30,2021-07-01,600893,REJECT,10.05,9.08,45.6,1,tushare_pit_v1,45.52,45.71,reject,compounder,core_military,2021-06-30,
2021-06-30,2021-07-01,600328,REJECT,4.18,6.03,42.67,1,tushare_pit_v1,38.78,48.5,reject,compounder,core_resource,2021-06-30,debt wall coverage fails survival tripwire
2021-07-30,2021-08-02,600348,HARVEST,4.49,4.44,55.7,1,tushare_pit_v1,61.15,47.53,harvest,compounder,core_resource,2021-07-30,
2021-07-30,2021-08-02,600893,REJECT,10.05,9.08,46.2,1,tushare_pit_v1,45.52,47.21,reject,compounder,core_military,2021-07-30,
2021-07-30,2021-08-02,600328,REJECT,4.18,6.03,43.68,1,tushare_pit_v1,38.78,51.02,reject,compounder,core_resource,2021-07-30,debt wall coverage fails survival tripwire
2021-08-31,2021-09-01,600893,REJECT,10.05,9.08,49.04,1,tushare_pit_v1,51.68,45.09,reject,compounder,core_military,2021-08-31,
2021-08-31,2021-09-01,600348,REJECT,4.45,4.44,44.82,1,tushare_pit_v1,46.2,42.75,reject,compounder,core_resource,2021-08-31,
2021-08-31,2021-09-01,600328,REJECT,4.37,6.03,41.88,1,tushare_pit_v1,38.78,46.52,reject,compounder,core_resource,2021-08-31,debt wall coverage fails survival tripwire
2021-09-30,2021-10-08,600893,REJECT,10.05,9.08,48.89,1,tushare_pit_v1,51.68,44.71,reject,compounder,core_military,2021-09-30,
2021-09-30,2021-10-08,600348,REJECT,4.45,4.44,48.36,1,tushare_pit_v1,50.8,44.71,reject,compounder,core_resource,2021-09-30,
2021-09-30,2021-10-08,600328,REJECT,4.37,6.03,43.01,1,tushare_pit_v1,38.78,49.35,reject,compounder,core_resource,2021-09-30,debt wall coverage fails survival tripwire
2021-10-29,2021-11-01,600348,REJECT,4.45,4.44,51.13,1,tushare_pit_v1,51.46,50.63,reject,cyclical,core_resource,2021-10-29,
2021-10-29,2021-11-01,600893,REJECT,10.19,9.08,47.84,1,tushare_pit_v1,51.68,42.09,reject,compounder,core_military,2021-10-29,
2021-10-29,2021-11-01,600328,REJECT,4.63,6.03,40.51,1,tushare_pit_v1,31.38,54.2,reject,cyclical,core_resource,2021-10-29,debt wall coverage fails survival tripwire
2021-11-30,2021-12-01,600348,REJECT,4.41,4.44,52.96,1,tushare_pit_v1,58.71,44.34,reject,cyclical,core_resource,2021-11-30,
2021-11-30,2021-12-01,600893,REJECT,10.19,9.08,47.84,1,tushare_pit_v1,51.68,42.09,reject,compounder,core_military,2021-11-30,
2021-11-30,2021-12-01,600328,REJECT,4.63,6.03,40.74,1,tushare_pit_v1,31.38,54.77,reject,cyclical,core_resource,2021-11-30,debt wall coverage fails survival tripwire
2021-12-31,2022-01-04,600348,REJECT,4.41,4.44,48.36,1,tushare_pit_v1,51.9,43.06,reject,compounder,core_resource,2021-12-31,
2021-12-31,2022-01-04,600893,REJECT,10.19,9.08,47.84,1,tushare_pit_v1,51.68,42.09,reject,compounder,core_military,2021-12-31,
2021-12-31,2022-01-04,600328,REJECT,4.63,6.03,40.91,1,tushare_pit_v1,31.38,55.21,reject,cyclical,core_resource,2021-12-31,debt wall coverage fails survival tripwire
2022-01-28,2022-02-07,600348,REJECT,4.41,4.44,53.22,1,tushare_pit_v1,58.71,44.99,reject,cyclical,core_resource,2022-01-28,
2022-01-28,2022-02-07,600893,REJECT,10.19,9.08,48.69,1,tushare_pit_v1,51.68,44.21,reject,compounder,core_military,2022-01-28,
2022-01-28,2022-02-07,600328,REJECT,4.63,6.03,40.96,1,tushare_pit_v1,31.38,55.33,reject,cyclical,core_resource,2022-01-28,debt wall coverage fails survival tripwire
2022-02-28,2022-03-01,600893,REJECT,10.19,9.08,48.69,1,tushare_pit_v1,51.68,44.21,reject,compounder,core_military,2022-02-28,
2022-02-28,2022-03-01,600348,REJECT,4.41,4.44,47.85,1,tushare_pit_v1,51.9,41.77,reject,compounder,core_resource,2022-02-28,
2022-02-28,2022-03-01,600328,REJECT,4.63,6.03,40.8,1,tushare_pit_v1,31.38,54.92,reject,cyclical,core_resource,2022-02-28,debt wall coverage fails survival tripwire
2022-03-31,2022-04-01,600893,REJECT,10.19,9.08,49.93,1,tushare_pit_v1,51.68,47.3,reject,compounder,core_military,2022-03-31,
2022-03-31,2022-04-01,600348,REJECT,4.41,4.44,47.81,1,tushare_pit_v1,51.9,41.68,reject,compounder,core_resource,2022-03-31,
2022-03-31,2022-04-01,600328,REJECT,4.63,6.03,40.88,1,tushare_pit_v1,31.38,55.13,reject,cyclical,core_resource,2022-03-31,debt wall coverage fails survival tripwire
2022-04-29,2022-05-05,600348,REJECT,4.44,5.84,51.64,1,tushare_pit_v1,51.46,51.92,reject,cyclical,core_resource,2022-04-29,
2022-04-29,2022-05-05,600893,REJECT,10.42,10.81,50.25,1,tushare_pit_v1,51.68,48.1,reject,compounder,core_military,2022-04-29,
2022-04-29,2022-05-05,600328,REJECT,5.13,9.37,49.33,1,tushare_pit_v1,41.13,61.63,reject,cyclical,core_resource,2022-04-29,
2022-05-31,2022-06-01,600328,REJECT,5.13,9.37,48.47,1,tushare_pit_v1,41.13,59.47,reject,cyclical,core_resource,2022-05-31,
2022-05-31,2022-06-01,600348,REJECT,4.44,5.84,47.7,1,tushare_pit_v1,50.8,43.05,reject,compounder,core_resource,2022-05-31,
2022-05-31,2022-06-01,600893,REJECT,10.44,10.81,47.49,1,tushare_pit_v1,47.28,47.8,reject,compounder,core_military,2022-05-31,
2022-06-30,2022-07-01,600893,REJECT,10.48,10.85,47.93,1,tushare_pit_v1,47.28,48.9,reject,compounder,core_military,2022-06-30,
2022-06-30,2022-07-01,600328,REJECT,5.25,9.58,47.69,1,tushare_pit_v1,47.36,48.18,reject,compounder,core_resource,2022-06-30,
2022-06-30,2022-07-01,600348,REJECT,4.44,5.84,44.42,1,tushare_pit_v1,46.2,41.75,reject,compounder,core_resource,2022-06-30,
2022-07-29,2022-08-01,600328,REJECT,5.19,9.47,48.61,1,tushare_pit_v1,41.13,59.84,reject,cyclical,core_resource,2022-07-29,
2022-07-29,2022-08-01,600893,REJECT,10.48,10.85,47.25,1,tushare_pit_v1,47.28,47.21,reject,compounder,core_military,2022-07-29,
2022-07-29,2022-08-01,600348,REJECT,4.6,6.05,44.82,1,tushare_pit_v1,46.2,42.75,reject,compounder,core_resource,2022-07-29,
2022-08-31,2022-09-01,600348,REJECT,4.81,6.05,48.58,1,tushare_pit_v1,51.26,44.55,reject,compounder,core_resource,2022-08-31,
2022-08-31,2022-09-01,600328,REJECT,5.42,9.44,48.41,1,tushare_pit_v1,41.13,59.34,reject,cyclical,core_resource,2022-08-31,
2022-08-31,2022-09-01,600893,REJECT,10.54,10.85,47.29,1,tushare_pit_v1,47.28,47.3,reject,compounder,core_military,2022-08-31,
2022-09-30,2022-10-10,600328,REJECT,5.42,9.44,52.79,1,tushare_pit_v1,47.13,61.28,reject,cyclical,core_resource,2022-09-30,
2022-09-30,2022-10-10,600348,REJECT,4.81,6.05,47.98,1,tushare_pit_v1,51.26,43.05,reject,compounder,core_resource,2022-09-30,
